,Entry,PLOT,Full_sample,Check,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,UserDay1,UserDay2,UserDay3,UserDay4,UserDay5,Year,Location,Timepoint,PM_at_plating,Experiment
193,BS710-55,11146,Half,B,97,1,1,22,7,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
194,BS710-55,11146,Half,B,97,2,1,25,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
195,BS710-56,11147,Half,B,98,1,11,18,0,0,1,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
196,BS710-56,11147,Half,B,98,2,10,18,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
197,BS710-57,11148,Full,B,99,1,19,10,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
198,BS710-57,11148,Full,B,99,2,22,8,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
199,BS710-58,11149,Full,B,100,1,11,18,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
200,BS710-58,11149,Full,B,100,2,10,18,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
201,Check 6-Charles,11150,Full,C,101,1,17,12,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
202,Check 6-Charles,11150,Full,C,101,2,19,11,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
203,BS710-60,11153,Half,B,102,1,12,14,2,0,0,2,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
204,BS710-60,11153,Half,B,102,2,9,18,1,1,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
205,BS710-61,11154,Half,B,103,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
206,BS710-61,11154,Half,B,103,2,7,21,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
207,BS710-62,11155,Half,B,104,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
208,BS710-62,11155,Half,B,104,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
209,BS710-63,11156,Half,B,105,1,12,17,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
210,BS710-63,11156,Half,B,105,2,10,19,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
211,BS710-64,11157,Full,B,106,1,3,19,1,2,1,4,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
212,BS710-64,11157,Full,B,106,2,2,16,6,2,2,2,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
213,BS710-66,11159,Full,B,107,1,1,17,9,2,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
214,BS710-66,11159,Full,B,107,2,5,14,10,0,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
215,BS710-67,11160,Half,B,108,1,3,23,4,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
216,BS710-67,11160,Half,B,108,2,3,21,6,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
217,BS712-68,11161,Full,B,109,1,13,15,1,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
218,BS712-68,11161,Full,B,109,2,12,15,1,1,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
219,BS712-69,11162,Full,B,110,1,4,25,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
220,BS712-69,11162,Full,B,110,2,6,21,2,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
221,BS712-70,11163,Full,B,111,1,1,15,14,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
222,BS712-70,11163,Full,B,111,2,2,17,10,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
223,BS712-71,11164,Half,B,112,1,10,19,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
224,BS712-71,11164,Half,B,112,2,14,15,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
225,BS712-73,11166,Half,B,113,1,13,16,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
226,BS712-73,11166,Half,B,113,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
227,BS712-74,11167,Full,B,114,1,15,14,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
228,BS712-74,11167,Full,B,114,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
229,BS713-75,11168,Full,B,115,1,0,19,5,3,0,3,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
230,BS713-75,11168,Full,B,115,2,0,16,11,0,2,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
231,BS713-78,11171,Full,B,116,1,13,17,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
232,BS713-78,11171,Full,B,116,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
233,BS713-79,11172,Half,B,117,1,4,22,4,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
234,BS713-79,11172,Half,B,117,2,6,17,7,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
235,BS713-80,11173,Half,B,118,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
236,BS713-80,11173,Half,B,118,2,10,19,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
237,BS713-81,11174,Half,B,119,1,10,13,3,0,0,4,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
238,BS713-81,11174,Half,B,119,2,8,11,4,2,0,4,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
239,BS713-82,11175,Half,B,120,1,12,17,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
240,BS713-82,11175,Half,B,120,2,11,17,1,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
241,BS713-84,11177,Full,B,121,1,1,29,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
242,BS713-84,11177,Full,B,121,2,0,27,3,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
243,BS713-87,11180,Half,B,122,1,17,13,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
244,BS713-87,11180,Half,B,122,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
245,BS713-89,11182,Half,B,123,1,7,21,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
246,BS713-89,11182,Half,B,123,2,3,26,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
247,BS713-90,11183,Full,B,124,1,8,20,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
248,BS713-90,11183,Full,B,124,2,8,21,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
249,BS713-91,11184,Full,B,125,1,2,24,2,1,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
250,BS713-91,11184,Full,B,125,2,4,18,5,2,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
251,BS713-92,11185,Half,B,126,1,1,17,10,0,0,2,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
252,BS713-92,11185,Half,B,126,2,1,20,9,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
253,BS713-93,11186,Full,B,127,1,2,26,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
254,BS713-93,11186,Full,B,127,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
255,BS713-94,11187,Half,B,128,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
256,BS713-94,11187,Half,B,128,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
257,BS713-95,11188,Full,B,129,1,0,25,4,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
258,BS713-95,11188,Full,B,129,2,0,28,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
259,BS713-96,11189,Full,B,130,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
260,BS713-96,11189,Full,B,130,2,2,26,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
261,BS713-97,11190,Half,B,131,1,1,26,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
262,BS713-97,11190,Half,B,131,2,2,22,6,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
263,BS713-98,11191,Full,B,132,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
264,BS713-98,11191,Full,B,132,2,18,12,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
265,BS713-99,11192,Half,B,133,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
266,BS713-99,11192,Half,B,133,2,9,20,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
267,BS713-100,11193,Half,B,134,1,4,21,5,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
268,BS713-100,11193,Half,B,134,2,3,22,4,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
269,BS713-102,11195,Full,B,135,1,0,17,8,2,2,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
270,BS713-102,11195,Full,B,135,2,3,18,7,2,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
271,BS713-104,11197,Full,B,136,1,2,27,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
272,BS713-104,11197,Full,B,136,2,2,26,1,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
273,BS713-106,11199,Full,B,137,1,7,21,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
274,BS713-106,11199,Full,B,137,2,10,19,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
275,Check 1-Flavia,11200,Full,C,138,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
276,Check 1-Flavia,11200,Full,C,138,2,13,16,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
277,Check 3-DH130910,11202,Full,C,139,1,2,22,4,1,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
278,Check 3-DH130910,11202,Full,C,139,2,4,20,4,1,,,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
279,BS713-108,11206,Full,B,140,1,11,17,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
280,BS713-108,11206,Full,B,140,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
281,BS713-109,11207,Full,B,141,1,5,23,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
282,BS713-109,11207,Full,B,141,2,NA,NA,NA,NA,NA,NA,,,spilled(20),KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
283,BS713-110,11208,Full,B,142,1,14,16,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
284,BS713-110,11208,Full,B,142,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
285,BS713-112,11210,Full,B,143,1,3,24,2,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
286,BS713-112,11210,Full,B,143,2,NA,NA,NA,NA,NA,NA,,,spilled(20),KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
287,BS713-113,11211,Full,B,144,1,9,17,3,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
288,BS713-113,11211,Full,B,144,2,6,24,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
289,BS714-114,11212,Half,B,145,1,9,20,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
290,BS714-114,11212,Half,B,145,2,14,15,0,0,,,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
291,BS714-123,11221,Full,B,146,1,14,16,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
292,BS714-123,11221,Full,B,146,2,12,17,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
293,BS714-124,11222,Full,B,147,1,8,19,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
294,BS714-124,11222,Full,B,147,2,10,18,1,0,,,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
295,BS714-125,11223,Full,B,148,1,4,18,7,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
296,BS714-125,11223,Full,B,148,2,5,21,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
297,BS714-127,11225,Half,B,149,1,7,16,6,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
298,BS714-127,11225,Half,B,149,2,4,19,4,1,0,2,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
299,BS714-128,11226,Full,B,150,1,5,20,5,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
300,BS714-128,11226,Full,B,150,2,3,21,5,1,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
301,BS715-134,11232,Half,B,151,1,3,24,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
302,BS715-134,11232,Half,B,151,2,2,23,5,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
303,BS715-135,11233,Half,B,152,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
304,BS715-135,11233,Half,B,152,2,4,24,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
305,BS715-136,11234,Full,B,153,1,3,27,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
306,BS715-136,11234,Full,B,153,2,2,23,5,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
307,BS715-137,11235,Half,B,154,1,NA,NA,NA,NA,NA,NA,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
308,BS715-137,11235,Half,B,154,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
309,BS715-138,11236,Half,B,155,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
310,BS715-138,11236,Half,B,155,2,10,18,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
311,BS715-139,11237,Full,B,156,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
312,BS715-139,11237,Full,B,156,2,9,18,3,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
313,BS715-140,11238,Full,B,157,1,4,25,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
314,BS715-140,11238,Full,B,157,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
315,BS715-142,11240,Full,B,158,1,3,13,12,2,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
316,BS715-142,11240,Full,B,158,2,3,20,7,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
317,BS715-143,11241,Half,B,159,1,2,27,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
318,BS715-143,11241,Half,B,159,2,1,28,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
319,BS715-144,11242,Full,B,160,1,6,11,4,3,1,5,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
320,BS715-144,11242,Full,B,160,2,3,18,5,2,0,2,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
321,BS716-145,11243,Half,B,161,1,10,18,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
322,BS716-145,11243,Half,B,161,2,2,27,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
323,BS807-1,11244,Full,B,162,1,1,27,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
324,BS807-1,11244,Full,B,162,2,1,29,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
325,BS807-2,11245,Half,B,163,1,7,22,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
326,BS807-2,11245,Half,B,163,2,10,19,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
327,BS807-3,11246,Full,B,164,1,5,24,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
328,BS807-3,11246,Full,B,164,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
329,BS808-5,11248,Half,B,165,1,0,28,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
330,BS808-5,11248,Half,B,165,2,0,20,9,0,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
331,BS808-6,11249,Half,B,166,1,0,16,10,1,0,3,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
332,BS808-6,11249,Half,B,166,2,1,17,9,1,1,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
333,Check 6-Charles,11250,Full,C,167,1,19,11,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
334,Check 6-Charles,11250,Full,C,167,2,19,11,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
335,BS810-7,11252,Full,B,168,1,4,24,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
336,BS810-7,11252,Full,B,168,2,2,27,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
337,BS810-8,11253,Half,B,169,1,13,17,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
338,BS810-8,11253,Half,B,169,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
339,BS810-9,11254,Half,B,170,1,16,14,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
340,BS810-9,11254,Half,B,170,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
341,BS810-11,11256,Half,B,171,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
342,BS810-11,11256,Half,B,171,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
343,BS810-12,11257,Half,B,172,1,4,24,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
344,BS810-12,11257,Half,B,172,2,2,23,2,2,1,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
345,BS810-16,11261,Full,B,173,1,3,25,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
346,BS810-16,11261,Full,B,173,2,3,24,3,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
347,BS811-17,11262,Half,B,174,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
348,BS811-17,11262,Half,B,174,2,11,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
349,BS811-18,11263,Half,B,175,1,11,19,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
350,BS811-18,11263,Half,B,175,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
351,BS811-19,11264,Full,B,176,1,2,24,1,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
352,BS811-19,11264,Full,B,176,2,2,24,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
353,BS811-20,11265,Half,B,177,1,13,17,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
354,BS811-20,11265,Half,B,177,2,8,22,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
355,BS811-21,11266,Half,B,178,1,9,17,3,0,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
356,BS811-21,11266,Half,B,178,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
357,BS811-22,11267,Half,B,179,1,14,16,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
358,BS811-22,11267,Half,B,179,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
359,BS811-23,11268,Half,B,180,1,19,11,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
360,BS811-23,11268,Half,B,180,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
361,BS811-24,11269,Full,B,181,1,7,22,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
362,BS811-24,11269,Full,B,181,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
363,BS811-25,11270,Full,B,182,1,2,22,4,1,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
364,BS811-25,11270,Full,B,182,2,2,26,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
365,BS811-26,11271,Full,B,183,1,11,18,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
366,BS811-26,11271,Full,B,183,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
367,BS811-27,11272,Half,B,184,1,8,19,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
368,BS811-27,11272,Half,B,184,2,12,13,5,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
369,BS811-28,11273,Half,B,185,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
370,BS811-28,11273,Half,B,185,2,4,25,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
371,BS811-29,11274,Half,B,186,1,16,14,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
372,BS811-29,11274,Half,B,186,2,15,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
373,BS811-30,11275,Half,B,187,1,3,24,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
374,BS811-30,11275,Half,B,187,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
375,BS811-31,11276,Half,B,188,1,0,28,0,1,0,1,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
376,BS811-31,11276,Half,B,188,2,0,28,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
377,BS811-32,11277,Full,B,189,1,6,22,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
378,BS811-32,11277,Full,B,189,2,2,23,5,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
379,BS811-33,11278,Half,B,190,1,10,18,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
380,BS811-33,11278,Half,B,190,2,7,22,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
381,BS811-34,11279,Half,B,191,1,7,21,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
382,BS811-34,11279,Half,B,191,2,7,20,3,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
383,BS811-36,11281,Full,B,192,1,6,20,2,0,0,2,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
384,BS811-36,11281,Full,B,192,2,8,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
385,BS811-37,11282,Half,B,193,1,11,18,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Snyder,4,96,Winter DH Germination
386,BS811-37,11282,Half,B,193,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Snyder,4,96,Winter DH Germination
